_id,permit_number
5ea1d732eabbc96ff8ab03fe,2.00701E+11
5ea1d733eabbc96ff8ab03ff,2.00701E+11
5ea1d733eabbc96ff8ab0400,M53142
5ea1d733eabbc96ff8ab0401,M53142
5ea1d733eabbc96ff8ab0402,2.00701E+11
5ea1d733eabbc96ff8ab0403,2.00701E+11
5ea1d733eabbc96ff8ab0404,2.00701E+11
5ea1d733eabbc96ff8ab0405,2.00701E+11
5ea1d733eabbc96ff8ab0406,2.00701E+11
5ea1d733eabbc96ff8ab0407,M53143
5ea1d733eabbc96ff8ab0408,M53143
5ea1d733eabbc96ff8ab0409,2.00701E+11
5ea1d733eabbc96ff8ab040a,2.00701E+11
5ea1d733eabbc96ff8ab040b,2.00701E+11
5ea1d733eabbc96ff8ab040c,2.00701E+11
5ea1d733eabbc96ff8ab040d,2.00701E+11
5ea1d733eabbc96ff8ab040e,2.00701E+11
5ea1d733eabbc96ff8ab040f,2.00701E+11
5ea1d733eabbc96ff8ab0410,2.00701E+11
5ea1d733eabbc96ff8ab0411,2.00701E+11
5ea1d733eabbc96ff8ab0412,2.00701E+11
5ea1d733eabbc96ff8ab0413,2.00701E+11
5ea1d733eabbc96ff8ab0414,2.00701E+11
5ea1d733eabbc96ff8ab0415,2.00701E+11
5ea1d733eabbc96ff8ab0416,2.00701E+11
5ea1d733eabbc96ff8ab0417,2.00701E+11
5ea1d733eabbc96ff8ab0418,2.00701E+11
5ea1d733eabbc96ff8ab0419,2.00701E+11
5ea1d733eabbc96ff8ab041a,2.00701E+11
5ea1d733eabbc96ff8ab041b,M53162
5ea1d733eabbc96ff8ab041c,2.00701E+11
5ea1d733eabbc96ff8ab041d,2.00701E+11
5ea1d733eabbc96ff8ab041e,2.00701E+11
5ea1d733eabbc96ff8ab041f,M53182
5ea1d733eabbc96ff8ab0420,2.00701E+11
5ea1d733eabbc96ff8ab0421,2.00701E+11
5ea1d733eabbc96ff8ab0422,2.00701E+11
5ea1d733eabbc96ff8ab0423,2.00701E+11
5ea1d733eabbc96ff8ab0424,2.00701E+11
5ea1d733eabbc96ff8ab0425,2.00701E+11
5ea1d733eabbc96ff8ab0426,2.00701E+11
5ea1d733eabbc96ff8ab0427,M53183
5ea1d733eabbc96ff8ab0428,2.00701E+11
5ea1d733eabbc96ff8ab0429,2.00701E+11
5ea1d733eabbc96ff8ab042a,M53184
5ea1d733eabbc96ff8ab042b,M53184
5ea1d733eabbc96ff8ab042c,2.00701E+11
5ea1d733eabbc96ff8ab042d,2.00701E+11
5ea1d733eabbc96ff8ab042e,2.00701E+11
5ea1d733eabbc96ff8ab042f,2.00701E+11
5ea1d733eabbc96ff8ab0430,2.00701E+11
5ea1d733eabbc96ff8ab0431,2.00701E+11
5ea1d733eabbc96ff8ab0432,2.00701E+11
5ea1d733eabbc96ff8ab0433,2.00701E+11
5ea1d733eabbc96ff8ab0434,2.00701E+11
5ea1d733eabbc96ff8ab0435,2.00701E+11
5ea1d733eabbc96ff8ab0436,2.00701E+11
5ea1d733eabbc96ff8ab0437,M53202
5ea1d733eabbc96ff8ab0438,2.00701E+11
5ea1d733eabbc96ff8ab0439,M53203
5ea1d733eabbc96ff8ab043a,M53204
5ea1d733eabbc96ff8ab043b,2.00701E+11
5ea1d733eabbc96ff8ab043c,M53205
5ea1d733eabbc96ff8ab043d,M53205
5ea1d733eabbc96ff8ab043e,M53206
5ea1d733eabbc96ff8ab043f,2.00701E+11
5ea1d733eabbc96ff8ab0440,M53206
5ea1d733eabbc96ff8ab0441,2.00701E+11
5ea1d733eabbc96ff8ab0442,2.00701E+11
5ea1d733eabbc96ff8ab0443,2.00701E+11
5ea1d733eabbc96ff8ab0444,2.00701E+11
5ea1d733eabbc96ff8ab0445,M53207
5ea1d733eabbc96ff8ab0446,2.00701E+11
5ea1d733eabbc96ff8ab0447,2.00701E+11
5ea1d733eabbc96ff8ab0448,2.00701E+11
5ea1d733eabbc96ff8ab0449,M53243
5ea1d733eabbc96ff8ab044a,2.00701E+11
5ea1d733eabbc96ff8ab044b,2.00701E+11
5ea1d733eabbc96ff8ab044c,2.00701E+11
5ea1d733eabbc96ff8ab044d,2.00701E+11
5ea1d733eabbc96ff8ab044e,M53222
5ea1d733eabbc96ff8ab044f,M53223
5ea1d733eabbc96ff8ab0450,2.00701E+11
5ea1d733eabbc96ff8ab0451,2.00701E+11
5ea1d733eabbc96ff8ab0452,2.00701E+11
5ea1d733eabbc96ff8ab0453,2.00701E+11
5ea1d733eabbc96ff8ab0454,M53242
5ea1d733eabbc96ff8ab0455,M53243
5ea1d733eabbc96ff8ab0456,M53244
5ea1d733eabbc96ff8ab0457,2.00701E+11
5ea1d733eabbc96ff8ab0458,2.00701E+11
5ea1d733eabbc96ff8ab0459,2.00701E+11
5ea1d733eabbc96ff8ab045a,2.00701E+11
5ea1d733eabbc96ff8ab045b,2.00701E+11
5ea1d733eabbc96ff8ab045c,2.00701E+11
5ea1d733eabbc96ff8ab045d,2.00701E+11
5ea1d733eabbc96ff8ab045e,2.00701E+11
5ea1d733eabbc96ff8ab045f,2.00701E+11
5ea1d733eabbc96ff8ab0460,2.00701E+11
5ea1d733eabbc96ff8ab0461,M53245
5ea1d733eabbc96ff8ab0462,M53246
5ea1d733eabbc96ff8ab0463,2.00701E+11
5ea1d733eabbc96ff8ab0464,2.00701E+11
5ea1d733eabbc96ff8ab0465,M53247
5ea1d733eabbc96ff8ab0466,2.00701E+11
5ea1d733eabbc96ff8ab0467,2.00701E+11
5ea1d733eabbc96ff8ab0468,2.00701E+11
5ea1d733eabbc96ff8ab0469,M53262
5ea1d733eabbc96ff8ab046a,M53263
5ea1d733eabbc96ff8ab046b,2.00701E+11
5ea1d733eabbc96ff8ab046c,M53264
5ea1d733eabbc96ff8ab046d,2.00701E+11
5ea1d733eabbc96ff8ab046e,2.00701E+11
5ea1d733eabbc96ff8ab046f,2.00701E+11
5ea1d733eabbc96ff8ab0470,2.00701E+11
5ea1d733eabbc96ff8ab0471,2.00701E+11
5ea1d733eabbc96ff8ab0472,2.00701E+11
5ea1d733eabbc96ff8ab0473,2.00701E+11
5ea1d733eabbc96ff8ab0474,2.00701E+11
5ea1d733eabbc96ff8ab0475,2.00701E+11
5ea1d733eabbc96ff8ab0476,2.00701E+11
5ea1d733eabbc96ff8ab0477,M53282
5ea1d733eabbc96ff8ab0478,M53282
5ea1d733eabbc96ff8ab0479,2.00701E+11
5ea1d733eabbc96ff8ab047a,2.00701E+11
5ea1d733eabbc96ff8ab047b,M53302
5ea1d733eabbc96ff8ab047c,2.00701E+11
5ea1d733eabbc96ff8ab047d,2.00701E+11
5ea1d733eabbc96ff8ab047e,2.00701E+11
5ea1d733eabbc96ff8ab047f,2.00701E+11
5ea1d733eabbc96ff8ab0480,2.00701E+11
5ea1d733eabbc96ff8ab0481,2.00701E+11
5ea1d733eabbc96ff8ab0482,2.00701E+11
5ea1d733eabbc96ff8ab0483,2.00701E+11
5ea1d733eabbc96ff8ab0484,M53322
5ea1d733eabbc96ff8ab0485,M53322
5ea1d733eabbc96ff8ab0486,2.00701E+11
5ea1d733eabbc96ff8ab0487,2.00701E+11
5ea1d733eabbc96ff8ab0488,2.00701E+11
5ea1d733eabbc96ff8ab0489,2.00701E+11
5ea1d733eabbc96ff8ab048a,2.00701E+11
5ea1d733eabbc96ff8ab048b,2.00701E+11
5ea1d733eabbc96ff8ab048c,2.00701E+11
5ea1d733eabbc96ff8ab048d,2.00701E+11
5ea1d733eabbc96ff8ab048e,2.00701E+11
5ea1d733eabbc96ff8ab048f,2.00701E+11
5ea1d733eabbc96ff8ab0490,2.00701E+11
5ea1d733eabbc96ff8ab0491,2.00701E+11
5ea1d733eabbc96ff8ab0492,2.00701E+11
5ea1d733eabbc96ff8ab0493,2.00701E+11
5ea1d733eabbc96ff8ab0494,2.00701E+11
5ea1d733eabbc96ff8ab0495,2.00701E+11
5ea1d733eabbc96ff8ab0496,2.00701E+11
5ea1d733eabbc96ff8ab0497,2.00701E+11
5ea1d733eabbc96ff8ab0498,2.00701E+11
5ea1d733eabbc96ff8ab0499,2.00701E+11
5ea1d733eabbc96ff8ab049a,2.00701E+11
5ea1d733eabbc96ff8ab049b,2.00701E+11
5ea1d733eabbc96ff8ab049c,2.00701E+11
5ea1d733eabbc96ff8ab049d,2.00701E+11
5ea1d733eabbc96ff8ab049e,2.00701E+11
5ea1d734eabbc96ff8ab049f,M53403
5ea1d734eabbc96ff8ab04a0,2.00701E+11
5ea1d734eabbc96ff8ab04a1,2.00701E+11
5ea1d734eabbc96ff8ab04a2,2.00701E+11
5ea1d734eabbc96ff8ab04a3,2.00701E+11
5ea1d734eabbc96ff8ab04a4,2.00701E+11
5ea1d734eabbc96ff8ab04a5,2.00701E+11
5ea1d734eabbc96ff8ab04a6,2.00701E+11
5ea1d734eabbc96ff8ab04a7,2.00701E+11
5ea1d734eabbc96ff8ab04a8,2.00701E+11
5ea1d734eabbc96ff8ab04a9,2.00701E+11
5ea1d734eabbc96ff8ab04aa,2.00701E+11
5ea1d734eabbc96ff8ab04ab,2.00701E+11
5ea1d734eabbc96ff8ab04ac,2.00701E+11
5ea1d734eabbc96ff8ab04ad,2.00701E+11
5ea1d734eabbc96ff8ab04ae,2.00701E+11
5ea1d734eabbc96ff8ab04af,2.00701E+11
5ea1d734eabbc96ff8ab04b0,2.00701E+11
5ea1d734eabbc96ff8ab04b1,2.00701E+11
5ea1d734eabbc96ff8ab04b2,2.00701E+11
5ea1d734eabbc96ff8ab04b3,M53362
5ea1d734eabbc96ff8ab04b4,2.00701E+11
5ea1d734eabbc96ff8ab04b5,2.00701E+11
5ea1d734eabbc96ff8ab04b6,M53363
5ea1d734eabbc96ff8ab04b7,M53367
5ea1d734eabbc96ff8ab04b8,2.00701E+11
5ea1d734eabbc96ff8ab04b9,2.00701E+11
5ea1d734eabbc96ff8ab04ba,2.00701E+11
5ea1d734eabbc96ff8ab04bb,2.00701E+11
5ea1d734eabbc96ff8ab04bc,M53364
5ea1d734eabbc96ff8ab04bd,M53365
5ea1d734eabbc96ff8ab04be,M53365
5ea1d734eabbc96ff8ab04bf,2.00701E+11
5ea1d734eabbc96ff8ab04c0,2.00701E+11
5ea1d734eabbc96ff8ab04c1,2.00701E+11
5ea1d734eabbc96ff8ab04c2,M53366
5ea1d734eabbc96ff8ab04c3,2.00701E+11
5ea1d734eabbc96ff8ab04c4,2.00701E+11
5ea1d734eabbc96ff8ab04c5,2.00701E+11
5ea1d734eabbc96ff8ab04c6,2.00701E+11
5ea1d734eabbc96ff8ab04c7,2.00701E+11
5ea1d734eabbc96ff8ab04c8,M53368
5ea1d734eabbc96ff8ab04c9,M53369
5ea1d734eabbc96ff8ab04ca,2.00701E+11
5ea1d734eabbc96ff8ab04cb,2.00701E+11
5ea1d734eabbc96ff8ab04cc,M53370
5ea1d734eabbc96ff8ab04cd,M53370
5ea1d734eabbc96ff8ab04ce,M53371
5ea1d734eabbc96ff8ab04cf,M53372
5ea1d734eabbc96ff8ab04d0,M53373
5ea1d734eabbc96ff8ab04d1,2.00701E+11
5ea1d734eabbc96ff8ab04d2,2.00701E+11
5ea1d734eabbc96ff8ab04d3,2.00701E+11
5ea1d734eabbc96ff8ab04d4,M53374
5ea1d734eabbc96ff8ab04d5,2.00701E+11
5ea1d734eabbc96ff8ab04d6,2.00701E+11
5ea1d734eabbc96ff8ab04d7,2.00701E+11
5ea1d734eabbc96ff8ab04d8,2.00701E+11
5ea1d734eabbc96ff8ab04d9,2.00701E+11
5ea1d734eabbc96ff8ab04da,2.00701E+11
5ea1d734eabbc96ff8ab04db,2.00701E+11
5ea1d734eabbc96ff8ab04dc,2.00701E+11
5ea1d734eabbc96ff8ab04dd,2.00701E+11
5ea1d734eabbc96ff8ab04de,2.00701E+11
5ea1d734eabbc96ff8ab04df,2.00701E+11
5ea1d734eabbc96ff8ab04e0,2.00701E+11
5ea1d734eabbc96ff8ab04e1,2.00701E+11
5ea1d734eabbc96ff8ab04e2,M53402
5ea1d734eabbc96ff8ab04e3,2.00701E+11
5ea1d734eabbc96ff8ab04e4,2.00701E+11
5ea1d734eabbc96ff8ab04e5,2.00701E+11
5ea1d734eabbc96ff8ab04e6,2.00701E+11
5ea1d734eabbc96ff8ab04e7,2.00701E+11
5ea1d734eabbc96ff8ab04e8,2.00701E+11
5ea1d734eabbc96ff8ab04e9,2.00701E+11
5ea1d734eabbc96ff8ab04ea,2.00701E+11
5ea1d734eabbc96ff8ab04eb,M53382
5ea1d734eabbc96ff8ab04ec,2.00701E+11
5ea1d734eabbc96ff8ab04ed,2.00701E+11
5ea1d734eabbc96ff8ab04ee,2.00701E+11
5ea1d734eabbc96ff8ab04ef,2.00701E+11
5ea1d734eabbc96ff8ab04f0,2.00701E+11
5ea1d734eabbc96ff8ab04f1,2.00701E+11
5ea1d734eabbc96ff8ab04f2,2.00701E+11
5ea1d734eabbc96ff8ab04f3,2.00701E+11
5ea1d734eabbc96ff8ab04f4,2.00701E+11
5ea1d734eabbc96ff8ab04f5,2.00701E+11
5ea1d734eabbc96ff8ab04f6,M53367
5ea1d734eabbc96ff8ab04f7,2.00701E+11
5ea1d734eabbc96ff8ab04f8,2.00701E+11
5ea1d734eabbc96ff8ab04f9,2.00701E+11
5ea1d734eabbc96ff8ab04fa,2.00701E+11
5ea1d734eabbc96ff8ab04fb,2.00701E+11
5ea1d734eabbc96ff8ab04fc,2.00701E+11
5ea1d734eabbc96ff8ab04fd,2.00701E+11
5ea1d734eabbc96ff8ab04fe,2.00701E+11
5ea1d734eabbc96ff8ab04ff,2.00701E+11
5ea1d734eabbc96ff8ab0500,2.00701E+11
5ea1d734eabbc96ff8ab0501,M53402
5ea1d734eabbc96ff8ab0502,M53403
5ea1d734eabbc96ff8ab0503,2.00701E+11
5ea1d734eabbc96ff8ab0504,M53404
5ea1d734eabbc96ff8ab0505,M53405
5ea1d734eabbc96ff8ab0506,M53405
5ea1d734eabbc96ff8ab0507,2.00701E+11
5ea1d734eabbc96ff8ab0508,2.00701E+11
5ea1d734eabbc96ff8ab0509,2.00701E+11
5ea1d734eabbc96ff8ab050a,2.00701E+11
5ea1d734eabbc96ff8ab050b,2.00701E+11
5ea1d734eabbc96ff8ab050c,2.00701E+11
5ea1d734eabbc96ff8ab050d,2.00701E+11
5ea1d734eabbc96ff8ab050e,2.00701E+11
5ea1d734eabbc96ff8ab050f,2.00701E+11
5ea1d734eabbc96ff8ab0510,M53427
5ea1d734eabbc96ff8ab0511,2.00701E+11
5ea1d734eabbc96ff8ab0512,2.00701E+11
5ea1d734eabbc96ff8ab0513,M53422
5ea1d734eabbc96ff8ab0514,M53422
5ea1d734eabbc96ff8ab0515,M53422
5ea1d734eabbc96ff8ab0516,2.00701E+11
5ea1d734eabbc96ff8ab0517,2.00701E+11
5ea1d734eabbc96ff8ab0518,M53423
5ea1d734eabbc96ff8ab0519,M53423
5ea1d734eabbc96ff8ab051a,2.00701E+11
5ea1d734eabbc96ff8ab051b,2.00701E+11
5ea1d734eabbc96ff8ab051c,2.00701E+11
5ea1d734eabbc96ff8ab051d,M53424
5ea1d734eabbc96ff8ab051e,M53425
5ea1d734eabbc96ff8ab051f,M53426
5ea1d734eabbc96ff8ab0520,2.00701E+11
5ea1d734eabbc96ff8ab0521,M53428
5ea1d734eabbc96ff8ab0522,2.00701E+11
5ea1d734eabbc96ff8ab0523,2.00701E+11
5ea1d734eabbc96ff8ab0524,M53442
5ea1d734eabbc96ff8ab0525,M53443
5ea1d734eabbc96ff8ab0526,M53443
5ea1d734eabbc96ff8ab0527,M53444
5ea1d734eabbc96ff8ab0528,M53445
5ea1d734eabbc96ff8ab0529,M53446
5ea1d734eabbc96ff8ab052a,2.00701E+11
5ea1d734eabbc96ff8ab052b,2.00701E+11
5ea1d734eabbc96ff8ab052c,2.00701E+11
5ea1d734eabbc96ff8ab052d,2.00701E+11
5ea1d734eabbc96ff8ab052e,2.00701E+11
5ea1d734eabbc96ff8ab052f,2.00701E+11
5ea1d734eabbc96ff8ab0530,2.00701E+11
5ea1d734eabbc96ff8ab0531,2.00701E+11
5ea1d734eabbc96ff8ab0532,2.00701E+11
5ea1d734eabbc96ff8ab0533,2.00701E+11
5ea1d734eabbc96ff8ab0534,2.00701E+11
5ea1d734eabbc96ff8ab0535,2.00701E+11
5ea1d734eabbc96ff8ab0536,2.00701E+11
5ea1d734eabbc96ff8ab0537,2.00701E+11
5ea1d734eabbc96ff8ab0538,2.00701E+11
5ea1d734eabbc96ff8ab0539,2.00701E+11
5ea1d734eabbc96ff8ab053a,2.00701E+11
5ea1d734eabbc96ff8ab053b,2.00701E+11
5ea1d734eabbc96ff8ab053c,2.00701E+11
5ea1d734eabbc96ff8ab053d,M53447
5ea1d734eabbc96ff8ab053e,M53462
5ea1d734eabbc96ff8ab053f,M53463
5ea1d734eabbc96ff8ab0540,M53463
5ea1d734eabbc96ff8ab0541,2.00701E+11
5ea1d734eabbc96ff8ab0542,2.00701E+11
5ea1d734eabbc96ff8ab0543,2.00701E+11
5ea1d734eabbc96ff8ab0544,2.00701E+11
5ea1d734eabbc96ff8ab0545,M53482
5ea1d734eabbc96ff8ab0546,2.00701E+11
5ea1d734eabbc96ff8ab0547,2.00701E+11
5ea1d734eabbc96ff8ab0548,2.00701E+11
5ea1d734eabbc96ff8ab0549,2.00701E+11
5ea1d734eabbc96ff8ab054a,2.00701E+11
5ea1d734eabbc96ff8ab054b,2.00701E+11
5ea1d734eabbc96ff8ab054c,2.00701E+11
5ea1d734eabbc96ff8ab054d,2.00701E+11
5ea1d735eabbc96ff8ab054e,2.00701E+11
5ea1d735eabbc96ff8ab054f,M53502
5ea1d735eabbc96ff8ab0550,2.00701E+11
5ea1d735eabbc96ff8ab0551,2.00701E+11
5ea1d735eabbc96ff8ab0552,2.00701E+11
5ea1d735eabbc96ff8ab0553,2.00701E+11
5ea1d735eabbc96ff8ab0554,M53503
5ea1d735eabbc96ff8ab0555,2.00701E+11
5ea1d735eabbc96ff8ab0556,2.00701E+11
5ea1d735eabbc96ff8ab0557,2.00701E+11
5ea1d735eabbc96ff8ab0558,2.00701E+11
5ea1d735eabbc96ff8ab0559,2.00701E+11
5ea1d735eabbc96ff8ab055a,2.00701E+11
5ea1d735eabbc96ff8ab055b,2.00701E+11
5ea1d735eabbc96ff8ab055c,M53544
5ea1d735eabbc96ff8ab055d,2.00701E+11
5ea1d735eabbc96ff8ab055e,2.00701E+11
5ea1d735eabbc96ff8ab055f,2.00701E+11
5ea1d735eabbc96ff8ab0560,2.00701E+11
5ea1d735eabbc96ff8ab0561,2.00701E+11
5ea1d735eabbc96ff8ab0562,2.00701E+11
5ea1d735eabbc96ff8ab0563,M53522
5ea1d735eabbc96ff8ab0564,M53523
5ea1d735eabbc96ff8ab0565,M53524
5ea1d735eabbc96ff8ab0566,M53525
5ea1d735eabbc96ff8ab0567,M53526
5ea1d735eabbc96ff8ab0568,M53527
5ea1d735eabbc96ff8ab0569,2.00701E+11
5ea1d735eabbc96ff8ab056a,2.00701E+11
5ea1d735eabbc96ff8ab056b,2.00701E+11
5ea1d735eabbc96ff8ab056c,M53542
5ea1d735eabbc96ff8ab056d,M53543
5ea1d735eabbc96ff8ab056e,M53544
5ea1d735eabbc96ff8ab056f,2.00701E+11
5ea1d735eabbc96ff8ab0570,2.00701E+11
5ea1d735eabbc96ff8ab0571,2.00701E+11
5ea1d735eabbc96ff8ab0572,M53545
5ea1d735eabbc96ff8ab0573,2.00701E+11
5ea1d735eabbc96ff8ab0574,2.00701E+11
5ea1d735eabbc96ff8ab0575,2.00701E+11
5ea1d735eabbc96ff8ab0576,M53546
5ea1d735eabbc96ff8ab0577,2.00701E+11
5ea1d735eabbc96ff8ab0578,2.00701E+11
5ea1d735eabbc96ff8ab0579,2.00701E+11
5ea1d735eabbc96ff8ab057a,2.00701E+11
5ea1d735eabbc96ff8ab057b,2.00701E+11
5ea1d735eabbc96ff8ab057c,2.00701E+11
5ea1d735eabbc96ff8ab057d,2.00701E+11
5ea1d735eabbc96ff8ab057e,M53562
5ea1d735eabbc96ff8ab057f,2.00701E+11
5ea1d735eabbc96ff8ab0580,2.00701E+11
5ea1d735eabbc96ff8ab0581,2.00701E+11
5ea1d735eabbc96ff8ab0582,2.00701E+11
5ea1d735eabbc96ff8ab0583,2.00701E+11
5ea1d735eabbc96ff8ab0584,2.00701E+11
5ea1d735eabbc96ff8ab0585,2.00701E+11
5ea1d735eabbc96ff8ab0586,2.00701E+11
5ea1d735eabbc96ff8ab0587,2.00701E+11
5ea1d735eabbc96ff8ab0588,2.00701E+11
5ea1d735eabbc96ff8ab0589,2.00701E+11
5ea1d735eabbc96ff8ab058a,2.00701E+11
5ea1d735eabbc96ff8ab058b,2.00701E+11
5ea1d735eabbc96ff8ab058c,2.00701E+11
5ea1d735eabbc96ff8ab058d,2.00701E+11
5ea1d735eabbc96ff8ab058e,2.00701E+11
5ea1d735eabbc96ff8ab058f,2.00701E+11
5ea1d735eabbc96ff8ab0590,2.00701E+11
5ea1d735eabbc96ff8ab0591,2.00701E+11
5ea1d735eabbc96ff8ab0592,2.00701E+11
5ea1d735eabbc96ff8ab0593,M53582
5ea1d735eabbc96ff8ab0594,M53582
5ea1d735eabbc96ff8ab0595,2.00701E+11
5ea1d735eabbc96ff8ab0596,M53583
5ea1d735eabbc96ff8ab0597,2.00701E+11
5ea1d735eabbc96ff8ab0598,2.00701E+11
5ea1d735eabbc96ff8ab0599,2.00701E+11
5ea1d735eabbc96ff8ab059a,2.00701E+11
5ea1d735eabbc96ff8ab059b,2.00701E+11
5ea1d735eabbc96ff8ab059c,2.00701E+11
5ea1d735eabbc96ff8ab059d,2.00701E+11
5ea1d735eabbc96ff8ab059e,2.00701E+11
5ea1d735eabbc96ff8ab059f,M53602
5ea1d735eabbc96ff8ab05a0,2.00701E+11
5ea1d735eabbc96ff8ab05a1,2.00701E+11
5ea1d735eabbc96ff8ab05a2,M53603
5ea1d735eabbc96ff8ab05a3,M53604
5ea1d735eabbc96ff8ab05a4,2.00701E+11
5ea1d735eabbc96ff8ab05a5,M53605
5ea1d735eabbc96ff8ab05a6,M53606
5ea1d735eabbc96ff8ab05a7,2.00701E+11
5ea1d735eabbc96ff8ab05a8,2.00701E+11
5ea1d735eabbc96ff8ab05a9,2.00701E+11
5ea1d735eabbc96ff8ab05aa,2.00701E+11
5ea1d735eabbc96ff8ab05ab,2.00701E+11
5ea1d735eabbc96ff8ab05ac,2.00701E+11
5ea1d735eabbc96ff8ab05ad,2.00701E+11
5ea1d735eabbc96ff8ab05ae,2.00701E+11
5ea1d735eabbc96ff8ab05af,2.00701E+11
5ea1d735eabbc96ff8ab05b0,2.00701E+11
5ea1d735eabbc96ff8ab05b1,M53622
5ea1d735eabbc96ff8ab05b2,2.00701E+11
5ea1d735eabbc96ff8ab05b3,2.00701E+11
5ea1d735eabbc96ff8ab05b4,2.00701E+11
5ea1d735eabbc96ff8ab05b5,2.00701E+11
5ea1d735eabbc96ff8ab05b6,2.00701E+11
5ea1d735eabbc96ff8ab05b7,2.00701E+11
5ea1d735eabbc96ff8ab05b8,M53642
5ea1d735eabbc96ff8ab05b9,M53642
5ea1d735eabbc96ff8ab05ba,2.00701E+11
5ea1d735eabbc96ff8ab05bb,2.00701E+11
5ea1d735eabbc96ff8ab05bc,2.00701E+11
5ea1d735eabbc96ff8ab05bd,2.00701E+11
5ea1d736eabbc96ff8ab05be,M53682
5ea1d736eabbc96ff8ab05bf,M53662
5ea1d736eabbc96ff8ab05c0,2.00701E+11
5ea1d736eabbc96ff8ab05c1,2.00701E+11
5ea1d736eabbc96ff8ab05c2,2.00701E+11
5ea1d736eabbc96ff8ab05c3,2.00701E+11
5ea1d736eabbc96ff8ab05c4,2.00701E+11
5ea1d736eabbc96ff8ab05c5,2.00701E+11
5ea1d736eabbc96ff8ab05c6,2.00701E+11
5ea1d736eabbc96ff8ab05c7,2.00701E+11
5ea1d736eabbc96ff8ab05c8,2.00701E+11
5ea1d736eabbc96ff8ab05c9,2.00701E+11
5ea1d736eabbc96ff8ab05ca,2.00701E+11
5ea1d736eabbc96ff8ab05cb,2.00701E+11
5ea1d736eabbc96ff8ab05cc,2.00701E+11
5ea1d736eabbc96ff8ab05cd,2.00701E+11
5ea1d736eabbc96ff8ab05ce,2.00701E+11
5ea1d736eabbc96ff8ab05cf,2.00701E+11
5ea1d736eabbc96ff8ab05d0,2.00701E+11
5ea1d736eabbc96ff8ab05d1,2.00701E+11
5ea1d736eabbc96ff8ab05d2,M53702
5ea1d736eabbc96ff8ab05d3,2.00701E+11
5ea1d736eabbc96ff8ab05d4,2.00701E+11
5ea1d736eabbc96ff8ab05d5,2.00701E+11
5ea1d736eabbc96ff8ab05d6,M53703
5ea1d736eabbc96ff8ab05d7,2.00701E+11
5ea1d736eabbc96ff8ab05d8,M53704
5ea1d736eabbc96ff8ab05d9,2.00701E+11
5ea1d736eabbc96ff8ab05da,2.00701E+11
5ea1d736eabbc96ff8ab05db,2.00701E+11
5ea1d736eabbc96ff8ab05dc,2.00701E+11
5ea1d736eabbc96ff8ab05dd,2.00701E+11
5ea1d736eabbc96ff8ab05de,2.00701E+11
5ea1d736eabbc96ff8ab05df,2.00701E+11
5ea1d736eabbc96ff8ab05e0,2.00701E+11
5ea1d736eabbc96ff8ab05e1,2.00701E+11
5ea1d736eabbc96ff8ab05e2,2.00701E+11
5ea1d736eabbc96ff8ab05e3,2.00701E+11
5ea1d736eabbc96ff8ab05e4,2.00701E+11
5ea1d736eabbc96ff8ab05e5,2.00701E+11
5ea1d736eabbc96ff8ab05e6,2.00701E+11
5ea1d736eabbc96ff8ab05e7,2.00701E+11
5ea1d736eabbc96ff8ab05e8,2.00701E+11
5ea1d736eabbc96ff8ab05e9,M53722
5ea1d736eabbc96ff8ab05ea,2.00701E+11
5ea1d736eabbc96ff8ab05eb,2.00701E+11
5ea1d736eabbc96ff8ab05ec,2.00701E+11
5ea1d736eabbc96ff8ab05ed,M53723
5ea1d736eabbc96ff8ab05ee,2.00701E+11
5ea1d736eabbc96ff8ab05ef,2.00701E+11
5ea1d736eabbc96ff8ab05f0,2.00701E+11
5ea1d736eabbc96ff8ab05f1,2.00701E+11
5ea1d736eabbc96ff8ab05f2,2.00701E+11
5ea1d736eabbc96ff8ab05f3,2.00701E+11
5ea1d736eabbc96ff8ab05f4,2.00701E+11
5ea1d736eabbc96ff8ab05f5,2.00701E+11
5ea1d736eabbc96ff8ab05f6,2.00701E+11
5ea1d736eabbc96ff8ab05f7,2.00701E+11
5ea1d736eabbc96ff8ab05f8,2.00701E+11
5ea1d736eabbc96ff8ab05f9,2.00701E+11
5ea1d736eabbc96ff8ab05fa,M53742
5ea1d736eabbc96ff8ab05fb,2.00701E+11
5ea1d736eabbc96ff8ab05fc,M53743
5ea1d736eabbc96ff8ab05fd,2.00701E+11
5ea1d736eabbc96ff8ab05fe,2.00701E+11
5ea1d736eabbc96ff8ab05ff,2.00701E+11
5ea1d736eabbc96ff8ab0600,2.00701E+11
5ea1d736eabbc96ff8ab0601,2.00701E+11
5ea1d736eabbc96ff8ab0602,2.00701E+11
5ea1d736eabbc96ff8ab0603,M53762
5ea1d736eabbc96ff8ab0604,2.00701E+11
5ea1d736eabbc96ff8ab0605,2.00701E+11
5ea1d736eabbc96ff8ab0606,2.00701E+11
5ea1d736eabbc96ff8ab0607,2.00701E+11
5ea1d736eabbc96ff8ab0608,2.00701E+11
5ea1d736eabbc96ff8ab0609,M53763
5ea1d736eabbc96ff8ab060a,M53763
5ea1d736eabbc96ff8ab060b,2.00701E+11
5ea1d736eabbc96ff8ab060c,2.00701E+11
5ea1d736eabbc96ff8ab060d,2.00701E+11
